"","teams_d","ScoreDiff","RoundPoints","LevRoundPts","favWin","score_dxLRPts","score_dxRPts","seed_d","ws.40_d","aBPM_d","TS_d","TOV_d","StlBlk_d","OR_d","PER_d","depth_d"
"254","west-virginia syracuse 2021",-3,2,1.5,0,-4.5,-6,NA,-0.0342689536565874,0.452820100310143,-4.97480147936611,-0.477728134379,-3.85323231388992,0.0921374513936313,-0.159489734741382,2
"255","houston rutgers 2021",3,2,1.5,1,4.5,6,NA,4.20704699739276,2.19104918674805,-4.75807834903658,0.16552965697153,0.855512863810738,0.243511528521315,0.339214267487318,1
"256","loyola-il oregon-state 2021",-7,4,1.75,0,-12.25,-28,NA,3.49683905264111,2.89320307188898,-4.84717755985861,-0.605812869376059,0.340767989821309,-0.0830692148081072,0.237806141925384,-1
"257","houston syracuse 2021",16,4,1.75,1,28,64,NA,3.31929709687811,2.27260791274545,-4.95302506532505,-0.115986999649984,0.387462639305038,0.213394273903289,0.0991747022284443,3
"258","houston oregon-state 2021",6,8,1.875,1,11.25,48,NA,4.0047690758619,4.41635861797754,-4.89658569605275,0.331755943297186,4.15705402614711,0.143222262145215,0.341289521646797,0
"259","baylor houston 2021",19,16,1.9375,1,36.8125,304,NA,-0.562926375485215,0.501201809425065,-4.93193370866819,-0.599060239437424,-1.44906902726903,-0.0308356285449845,0.107280224428885,-1
"260","gonzaga ucla 2021",3,16,1.9375,1,5.8125,48,NA,3.7616486269854,3.54787759892813,-4.87893136481388,-0.515894282220609,2.5267830152697,-0.0619759209025196,0.535173323797367,-2
"261","gonzaga baylor 2021",-16,32,1.96875,0,-31.5,-512,NA,1.10620681426584,1.49644314492224,-5.33315402324003,0.546049754527674,-2.03537112130702,-0.18918721745673,0.202556300278725,-1
"262","duke north-dakota-state 2019",23,1,1,1,23,23,NA,3.02838078482875,10.6085157326731,-5.31163022527284,-0.565722133320862,6.57070906892506,0.236108870096099,0.382882368642844,-2
"263","virginia-commonwealth central-florida 2019",15,1,1,1,15,15,NA,0.44625419493391,0.122788594229886,-5.04301721087086,-1.02065496726194,1.75988805351385,0.0538512866252349,-0.0963087952343427,1
"264","mississippi-state liberty 2019",-4,1,1,0,-4,-4,NA,-1.31165027925386,4.1698980580622,-5.46602839163388,-0.700559961248039,3.87165988412817,0.243978705884934,0.0708486291418808,-2
"265","virginia-tech saint-louis 2019",14,1,1,1,14,14,NA,2.1367838341181,5.09489407520697,-4.37417264109405,0.141363298632525,-1.69771745284466,-0.10754252555646,0.338869909543863,0
"266","maryland belmont 2019",2,1,1,1,2,2,NA,-1.43736812045111,2.73893164667007,-5.56583099883699,-1.30649410571552,0.0762987304868901,0.135864136455111,-0.347172079035132,0
"267","louisiana-state yale 2019",5,1,1,1,5,5,NA,-0.215572479856357,3.28936591635564,-5.4629515476915,0.0890567697135793,2.71185697208912,0.248984263867711,-0.018548559733507,1
"268","louisville minnesota 2019",-10,1,1,0,-10,-10,NA,0.986084656695481,1.78812854929616,-4.75053792126757,-0.55144999565803,-1.42689574517812,-0.0247210205503035,-0.00478603446906227,1
"269","michigan-state bradley 2019",11,1,1,1,11,11,NA,2.79367502351899,9.49745550526169,-4.83821485838474,0.291496108797457,1.74145196805789,0.147831937789956,0.510274258825703,-2
"270","gonzaga fairleigh-dickinson 2019",38,1,1,1,38,38,NA,3.89308168215399,10.8401451543653,-5.22717879517603,1.54801270727198,1.11753360295209,0.0355892726867471,0.517859590328295,1
"271","syracuse baylor 2019",-9,1,1,0,-9,-9,NA,0.155855276966015,1.23638089312068,-4.74204810076843,0.78752769659012,4.37068223018581,-0.154062323606562,0.04397782405636,0
"272","marquette murray-state 2019",-19,1,1,0,-19,-19,NA,-1.40998413495869,2.317964102769,-5.37368960699732,-0.831005072623458,-2.40975849865786,-0.059019013750731,-0.304956201834803,0
"273","florida-state vermont 2019",7,1,1,1,7,7,NA,-1.07898447592575,4.23964134302481,-5.1558934739059,-0.805633808775734,1.08297098714111,0.0557942686445267,-0.166576420123375,1
"274","buffalo arizona-state 2019",17,1,1,1,17,17,NA,1.91508335180607,1.59541525262082,-4.90403105781618,0.890663576284679,0.991044947516714,0.0202669924439076,0.26795575166628,1
"275","texas-tech northern-kentucky 2019",15,1,1,1,15,15,NA,1.04704548602542,5.979428957264,-5.21608098117206,-0.200780848288799,2.1597992294138,-0.0191271432188954,-0.0410167314590783,0
"276","nevada florida 2019",-9,1,1,0,-9,-9,NA,1.69206495205495,-0.126917222451779,-4.83971817970627,1.00110342605787,-1.39016575587389,-0.0763612165170996,0.232478754045736,0
"277","michigan montana 2019",19,1,1,1,19,19,NA,1.3155517351771,7.95184564415712,-5.36184680993414,1.84448933109738,1.14610000114801,0.00507321722924563,0.0968848270346719,0
"278","north-carolina iona 2019",15,1,1,1,15,15,NA,2.16668627073224,9.58761097297441,-5.18967546145748,0.229306726066114,0.0994568081892027,0.139761488208791,0.164807985523304,0
"279","utah-state washington 2019",-17,1,1,0,-17,-17,NA,1.73277972296867,0.847769141041605,-4.9762001326456,1.26469708050215,-4.31355532781069,0.0574116348550598,0.232789753788211,0
"280","auburn new-mexico-state 2019",1,1,1,1,1,1,NA,-0.613042705260129,3.02438567170163,-5.07686151882359,0.169183897308427,6.29027715355805,-0.130141596183597,0.0746233077557189,-3
"281","kansas northeastern 2019",34,1,1,1,34,34,NA,-0.407878443602663,4.09707922289376,-5.53805459817345,-0.672379326213493,2.39110772357724,0.155141177131399,-0.209394133092962,-1
"282","iowa-state ohio-state 2019",-3,1,1,0,-3,-3,NA,1.47679842896739,1.54620703012246,-4.87418727681672,1.15481484907973,2.85549250419766,0.010345554284886,0.447274456651913,-1
"283","houston georgia-state 2019",29,1,1,1,29,29,NA,2.20417110665054,5.16724761285743,-5.18951691440603,0.0446587439975206,-0.986994781527184,0.232173404244259,0.0699485313009593,2
"284","wofford seton-hall 2019",16,1,1,1,16,16,NA,3.48949367572578,1.13542355734855,-4.79543428752611,0.673998203030918,-0.926891263430292,0.10841916232291,0.481155998379357,0
"285","kentucky abilene-christian 2019",35,1,1,1,35,35,NA,0.37772002461042,8.20299585963244,-5.07324698325078,-0.113882163004861,1.20829918083196,0.242075089770855,0.22104236079638,1
"286","virginia gardner-webb 2019",15,1,1,1,15,15,NA,2.7646861966069,11.1376554315255,-5.34242770648915,1.26662464714079,1.7775089949773,0.168080929642185,0.250099059656182,0
"287","mississippi oklahoma 2019",-23,1,1,0,-23,-23,NA,0.704717339398875,-0.20658024370214,-4.73449678925564,-0.327331240672204,1.99831626355494,0.0516187431776813,0.205457993150515,-1
"288","wisconsin oregon 2019",-18,1,1,0,-18,-18,NA,0.356163105425796,2.47061087839455,-4.90959125162722,1.60454644331214,-3.3348040459857,-0.0984795573032701,0.0225134041621114,-1
"289","kansas-state california-irvine 2019",-6,1,1,0,-6,-6,NA,-1.09577479989084,2.84946965841709,-5.00455398662223,-0.157485889742995,0.547807329770343,-0.186944395656304,-0.339390068514069,-2
"290","villanova saint-marys-ca 2019",4,1,1,1,4,4,NA,-0.170046774782148,0.721382974200441,-5.16434584444255,0.0883459912972011,0.163329032848711,0.00258670902213192,-0.0353010848961873,-1
"291","purdue old-dominion 2019",13,1,1,1,13,13,NA,0.656611431670481,5.68898837736787,-4.4973283665739,0.854491533690111,0.0814141775172779,0.0529681842499004,0.30172388374181,1
"292","cincinnati iowa 2019",-7,1,1,0,-7,-7,NA,1.21782372285452,0.200869309825144,-5.15923976426799,1.22818903064869,2.31931109632967,0.105700171362261,0.00925691997354186,0
"293","tennessee colgate 2019",7,1,1,1,7,7,NA,1.51417467367713,7.23663805832143,-5.26769009511442,1.39984127030634,1.76407637578752,0.0280005171537056,0.217123595525583,0
"294","duke central-florida 2019",1,2,1.5,1,1.5,2,NA,1.44609590152711,4.96816013244265,-5.01563968718379,-0.0621325556491454,3.20753276270998,0.114749801198066,0.36494330600253,-1
"295","michigan-state minnesota 2019",20,2,1.5,1,30,40,NA,2.89647475892863,4.95147574540722,-4.71125832745932,-0.72057325375682,2.41361049819704,0.131753629499177,0.394342776499274,-1
"296","louisiana-state maryland 2019",2,2,1.5,1,3,4,NA,0.301348602035901,-0.048608578786979,-5.06184203576667,0.545897446835188,3.15763082841329,0.115237006528925,0.200960286024488,0
"297","virginia-tech liberty 2019",9,2,1.5,1,13.5,18,NA,-0.154165901973576,5.17049021634965,-5.44654650525184,-0.247851158081297,0.540898887093341,0.0842698129085489,0.0293869974839826,-1
"298","duke virginia-tech 2019",2,4,1.75,1,3.5,8,NA,0.316877276560446,2.12770437808354,-5.40460382210696,0.12602494294943,3.78542977127073,0.0843432121990045,0.166667926604497,0
"299","michigan-state louisiana-state 2019",17,4,1.75,1,29.75,68,NA,1.4459415560249,3.52868138526337,-5.04907111076699,-0.249862228805688,-1.75085840730298,-0.0633920725656834,0.0701283502502743,-1
"300","duke michigan-state 2019",-1,8,1.875,0,-1.875,-8,NA,-0.107055065330254,-0.165475647074638,-5.40986387104414,0.269460613277069,2.58080012594128,-0.0427166438666745,0.0512162016926606,1
"301","gonzaga baylor 2019",12,2,1.5,1,18,24,NA,4.43788132807426,5.59252873906302,-4.6432861838588,2.04175121508545,2.15997430990857,-0.120844512056414,0.750314758109971,-1
"302","michigan florida 2019",15,2,1.5,1,22.5,30,NA,1.69482860148099,2.81502750940678,-4.86756825207287,1.58551623079199,-1.01922225054627,-0.166408831783138,0.192522631210483,-1
"303","texas-tech buffalo 2019",20,2,1.5,1,30,40,NA,0.521295970240729,2.87081856444832,-5.09136952378163,-0.907371442904134,2.59451341794631,-0.0490394852553839,-0.0541293398099423,-1
"304","florida-state murray-state 2019",28,2,1.5,1,42,56,NA,-1.83139131402184,3.04631195230231,-5.40240481806108,-0.534291714414581,0.0605601178845561,0.0244605801699743,-0.36284831277319,2
"305","gonzaga florida-state 2019",14,4,1.75,1,24.5,56,NA,3.65487204104791,3.29963175449444,-4.88796463838992,1.68325868687051,0.894025309242284,-0.0380999513291931,0.690309144388942,-3
"306","michigan texas-tech 2019",-19,4,1.75,0,-33.25,-76,NA,-0.349131418293148,0.628517279219729,-5.28878049558437,1.9212888368772,-2.51055184380646,-0.132811943980164,0.0340924192622172,-1
"307","gonzaga texas-tech 2019",-6,8,1.875,0,-11.25,-48,NA,1.67298093478547,1.36158842380112,-5.21183092669907,1.28610859195708,-0.748920563054735,0.0320164830854162,0.488533772011844,0
"308","virginia oklahoma 2019",12,2,1.5,1,18,24,NA,3.75278847275193,5.32719475427802,-4.71737654148448,1.39243440839285,2.35605067916213,0.0965115417030854,0.525723460138642,-1
"309","tennessee iowa 2019",6,2,1.5,1,9,12,NA,1.90392565703295,2.83457271189549,-5.09591031535869,0.553895071464969,2.42356377020418,0.0198253834889588,0.253080922326562,-1
"310","purdue villanova 2019",26,2,1.5,1,39,52,NA,0.0726312688472834,1.67966147042251,-5.23702572278911,-0.0279219648327391,2.50470333470711,0.0866907543977917,0.0405569078255226,3
"311","virginia oregon 2019",4,4,1.75,1,7,16,NA,2.80342743300549,5.85112514256474,-4.85834248148611,1.5722244967475,-1.84518155190712,0.0183478433502751,0.405846941379578,-1
"312","tennessee purdue 2019",-5,4,1.75,0,-8.75,-20,NA,0.789700877652753,0.245465682231878,-5.04927792288557,-0.0960438792021536,0.221172423162646,-0.0944747121498622,0.131862491280983,-2
"313","virginia purdue 2019",5,8,1.875,1,9.375,40,NA,2.20232207118932,2.69796029554366,-5.05405897671569,0.625090378143409,-0.490712866596366,-0.115906340934968,0.173635461027739,-2
"314","north-carolina washington 2019",22,2,1.5,1,33,44,NA,1.35864760743493,4.10269830359316,-5.00172229815492,1.30812725219574,-5.59105934593794,0.0802872559341281,0.192047867849621,0
"315","kentucky wofford 2019",6,2,1.5,1,9,12,NA,-1.17082500761921,2.80898858602844,-5.49081979870303,-0.895483692834401,1.7759532793108,0.0577059372120129,-0.14931544778077,-2
"316","houston ohio-state 2019",15,2,1.5,1,22.5,30,NA,2.58349333884016,1.28496342552688,-4.90433902623483,0.934784527065845,3.32715354927372,0.15940912717988,0.309801442821495,2
"317","kansas auburn 2019",-14,2,1.5,0,-21,-28,NA,-1.60447247682677,-0.99372860813455,-5.18663834673698,-0.696568330735237,-4.24108739837398,-0.0494666128137419,-0.332856503216179,-1
"318","north-carolina auburn 2019",-17,4,1.75,0,-29.75,-68,NA,0.128138113644344,1.38971401232533,-5.16557759367345,0.00505012388739612,-5.5772266934943,-0.0157238357276549,-0.0735565808885863,-2
"319","kentucky houston 2019",4,4,1.75,1,7,16,NA,-0.442820111383545,1.40214503543569,-4.97426018885482,-0.671160825773717,-0.0969597236876467,0.0525452271863053,0.0926703267709478,-2
"320","kentucky auburn 2019",-6,8,1.875,0,-11.25,-48,NA,0.321010558984132,1.02067627238706,-5.15370350107642,-0.414927425815569,-3.25477774224496,0.0844462788681617,0.000700794789295145,-2
"321","virginia auburn 2019",1,16,1.9375,1,1.9375,16,NA,1.84706605678683,3.34082722484022,-5.14047190210435,1.19619588066533,-3.90245098039216,-0.0752713092905508,0.11649575150878,-2
"322","michigan-state texas-tech 2019",-10,16,1.9375,0,-19.375,-160,NA,-0.0824138800214875,1.5072724375486,-5.24699768406087,-0.116269649492612,-1.72841619408341,0.134488588133392,0.182230271083568,-1
"323","virginia texas-tech 2019",8,32,1.96875,1,15.75,256,NA,0.888099494289822,2.16085944648458,-5.25508991556247,1.5769158889268,-1.96083246430549,0.0196767126051405,0.228254480972903,0
"324","michigan loyola-il 2018",12,16,1.9375,1,23.25,192,8,0.201396922997034,2.97115643571675,-5.52192135007679,2.60078853962895,0.203343564792718,0.106748116577588,0.0969936302508362,0
"325","villanova kansas 2018",16,16,1.9375,1,31,256,0,1.41209911672634,1.28791456078109,-5.36194760175608,1.04997561830305,-0.423301894890935,-0.00482133084075151,0.201313579750983,1
"326","villanova michigan 2018",17,32,1.96875,1,33.46875,544,2,1.03324936084709,2.02199672862267,-5.09504082457547,-0.328054395075651,0.770793719164168,0.0358441466767856,0.292694783944413,-1
"327","gonzaga south-carolina 2017",4,16,1.9375,1,7.75,64,6,2.54105073056161,2.28096475519462,-4.65782262210236,0.342128910092661,-0.934829012917302,-0.0902707285070664,0.379223147686843,-1
"328","north-carolina oregon 2017",1,16,1.9375,1,1.9375,16,2,-0.30426569814791,1.16504961416734,-5.30022701990608,0.386465397919399,-2.89448529536873,0.163684570606538,-0.0901647314490042,3
"329","gonzaga north-carolina 2017",6,32,1.96875,1,11.8125,192,0,1.82406325375612,0.441919235774083,-4.90876346512437,-0.319872555071192,0.401990070736687,-0.227357418819803,0.115718332788807,-3
"330","villanova radford 2018",26,1,1,1,26,26,15,2.8474635384324,9.51343145414581,-4.7127616670673,1.6066767951547,0.416033793165996,-0.0955270902730692,0.575104979490481,-2
"331","virginia-tech alabama 2018",-3,1,1,0,-3,-3,1,1.0613074919344,0.681070258956369,-4.92619686825894,1.04797418248767,-4.10116420627081,-0.120890464133787,0.195437460587144,-2
"332","west-virginia murray-state 2018",17,1,1,1,17,17,7,-0.869457589402793,3.52816647022034,-5.40284015961803,1.11264348384277,3.74157779166529,0.0288898002146389,-0.0834543223815029,2
"333","wichita-state marshall 2018",-6,1,1,0,-6,-6,9,1.20022476289584,4.26394678092988,-5.35502905575804,0.741092719788048,-2.50220074628978,0.219809313096506,0.150477538032029,2
"334","florida st-bonaventure 2018",15,1,1,1,15,15,5,-0.00220129878416753,2.94623928591491,-5.06669432747712,0.97786135342743,0.666850842089429,-0.0264944628869387,0.0652996832892999,0
"335","texas-tech stephen-f-austin 2018",10,1,1,1,10,10,11,-0.240021126463544,5.7577161832993,-5.22630161404971,1.38130395023433,-0.444066712544741,-0.00558187976658822,0.015343580324631,1
"336","arkansas butler 2018",-17,1,1,0,-17,-17,3,-0.14659964464987,-0.558446391902281,-5.22616281328173,0.5835949925752,1.62110019919356,0.0574051802202785,0.0634772560003491,1
"337","purdue cal-state-fullerton 2018",6,1,1,1,6,6,13,2.2276239448646,8.28629388799216,-5.18847641138102,2.16238870885331,0.713199330875932,-0.0113298460468039,0.289818832863501,0
"338","villanova alabama 2018",23,2,1.5,1,34.5,46,8,3.07112537538502,4.37234803525846,-4.90259537249948,2.65595508695976,-1.7046130094619,-0.0491180512354553,0.563641978607028,-2
"339","west-virginia marshall 2018",23,2,1.5,1,34.5,46,8,1.03463637419084,4.96095449196918,-5.40036760896432,1.26544167037389,2.28510020165303,0.235001262838903,0.0781139576540955,2
"340","texas-tech florida 2018",3,2,1.5,1,4.5,6,3,1.13380118030965,1.37244155072202,-4.87384690329755,-1.42518132149563,0.843690120617484,0.109795540939941,0.0296100395928612,1
"341","purdue butler 2018",3,2,1.5,1,4.5,6,8,1.69157518242482,2.7179964163527,-5.19366899595613,-0.0274937584228745,0.506577214586311,-0.0159723622650517,0.113438442789457,0
"342","villanova west-virginia 2018",12,4,1.75,1,21,48,4,1.40383915825923,2.35872526896929,-4.81112877394092,0.410925793633552,-3.37855480114415,-0.12149200356321,0.317854195702613,-2
"343","purdue texas-tech 2018",13,4,1.75,1,22.75,52,1,0.550595432394044,1.64166949287783,-5.07222802193796,0.468476200562224,-1.81711481266291,-0.177459071937369,0.0943622918822054,-2
"344","villanova texas-tech 2018",12,8,1.875,1,22.5,96,2,1.16197321354465,1.95484899986975,-5.04882940081264,1.3432396826443,-1.64082008670486,-0.101812065085191,0.365520300992834,-2
"345","missouri florida-state 2018",-13,1,1,0,-13,-13,1,-0.519607452425453,-0.33303450779855,-5.12238930575062,-1.55234838686722,-1.34733570173494,-0.0777095459506494,-0.229784860853907,-3
"346","ohio-state south-dakota-state 2018",8,1,1,1,8,8,7,-0.0617474371881652,4.18270911466343,-5.37860469155719,-1.43766549277092,3.44415397082245,0.0892907145100515,-0.0280516242283085,0
"347","gonzaga north-carolina-greensboro 2018",4,1,1,1,4,4,9,1.4114869480931,4.8385391826994,-4.90943421255764,1.59241505777083,-2.8418599734704,-0.0344536394083302,0.396697832964206,-1
"348","houston san-diego-state 2018",2,1,1,1,2,2,5,0.910075471052409,1.63722247953637,-5.03987669455585,-0.455408156607319,0.248810365161559,0.0243833906640167,0.101473006789779,-2
"349","michigan montana 2018",14,1,1,1,14,14,11,0.617563936192235,4.49932607332705,-5.01331854529414,1.59634185719983,-1.22279970549632,-0.129982069192114,0.108946004307955,1
"350","texas-am providence 2018",4,1,1,1,4,4,3,1.13234880098408,2.03232268582471,-4.82194279058261,0.0445397279243416,1.22759447376511,0.191919830403209,0.19084518790268,-2
"351","north-carolina lipscomb 2018",18,1,1,1,18,18,13,1.06952092247743,8.14891066270653,-5.09558887423563,1.98226951377094,0.872964678756569,0.1685950244892,0.345656744966953,-1
"352","xavier florida-state 2018",-5,2,1.5,0,-7.5,-10,8,0.527580929360058,1.63175267677277,-5.09370845167225,-0.0314874847826063,-2.71139777787965,-0.0946190888247588,0.0757950459155456,-1
"353","gonzaga ohio-state 2018",6,2,1.5,1,9,12,1,1.5963132920597,0.265819513888441,-5.17542302417818,0.730373691223388,-0.703370321659074,0.0519231776441238,0.239858894425693,-1
"354","michigan houston 2018",1,2,1.5,1,1.5,2,3,-0.289557094705737,0.974353205781106,-5.14132220234067,1.85616833427965,-0.227431780435763,-0.140908000692246,0.0221266661337026,1
"355","north-carolina texas-am 2018",21,2,1.5,1,31.5,42,5,0.816742599518172,1.82646846406146,-4.94148010578594,0.998069062590661,-1.86444498889695,0.00402850095618232,0.165962571755387,1
"356","gonzaga florida-state 2018",-15,4,1.75,0,-26.25,-60,5,2.19057688968989,1.76620339689527,-5.08849394214465,0.570320188154327,-1.51753785060513,-0.0466484490690744,0.248116597271373,-2
"357","michigan texas-am 2018",27,4,1.75,1,47.25,108,4,1.38038658269403,1.04805928063876,-4.9297618453022,1.85993176088409,-1.83842610094911,-0.217138512375147,0.118892171825507,1
"358","michigan florida-state 2018",4,8,1.875,1,7.5,32,6,1.09506492505645,1.85724804248609,-5.12353617275367,1.76384853403651,-1.69411130846998,-0.173141474577051,0.0462046949983744,-1
"359","kansas pennsylvania 2018",16,1,1,1,16,16,15,0.598746078310181,6.46260494494101,-5.0072803139806,0.441124691541168,2.45232803541474,0.115847747860663,0.320958942635063,0
"360","seton-hall north-carolina-state 2018",11,1,1,1,11,11,1,0.203496209314493,1.25679012073145,-5.09827352837534,0.229410281363471,-0.879801906378772,0.0823377305304658,0.0379852079946385,-1
"361","clemson new-mexico-state 2018",11,1,1,1,11,11,7,-1.29661338437861,2.15029828462967,-4.85223626399786,-0.277734719791118,2.30368582074596,-0.205147169281345,-0.0548068740544679,-2
"362","texas-christian syracuse 2018",-5,1,1,0,-5,-5,5,0.514453412887835,1.8560395653918,-4.67173154502998,0.131509870625961,-3.81742093631844,0.0124941674789872,0.264695614314439,1
"363","michigan-state bucknell 2018",4,1,1,1,4,4,11,1.92268418034438,6.63589687717919,-5.21235097887152,-1.07785066401081,2.0829266855073,0.192472891035424,0.321312458017358,1
"364","rhode-island oklahoma 2018",5,1,1,1,5,5,3,1.0187779703086,-0.518495619987905,-5.24276878997039,1.12783988461541,0.301495099625624,0.0559352670427979,0.00580547711531096,-1
"365","duke iona 2018",22,1,1,1,22,22,13,2.58667064191699,8.08184693440442,-5.13696680415789,-0.484668613180038,2.89242181928772,0.340717878538439,0.438904326576738,0
"366","kansas seton-hall 2018",4,2,1.5,1,6,8,8,0.832158322388519,1.93687747759067,-5.00713492247194,0.139905753339515,1.13573619802464,-0.129972424668554,0.144228020061772,-1
"367","auburn clemson 2018",31,2,1.5,1,46.5,62,1,0.501130640239586,-0.51560677369363,-5.10402731970452,0.760779128682723,-0.929040266464693,0.10261471762891,0.134305868080874,1
"368","michigan-state syracuse 2018",-2,2,1.5,0,-3,-4,8,2.79853277468934,4.33180526718837,-4.64654572578965,-0.477953786046477,-2.16683599004166,0.0444160620985067,0.428266669740131,3
"369","duke rhode-island 2018",25,2,1.5,1,37.5,50,5,1.71539284343283,4.61326602875988,-4.88354900793479,-0.896491684775924,1.54755483152069,0.202152284103788,0.417928193452503,-1
"370","kansas clemson 2018",4,4,1.75,1,7,16,4,0.802881149518166,1.87059261391823,-5.07109644446226,0.831092761558686,-0.5852151965471,0.0397701247578818,0.290260125397078,0
"371","duke syracuse 2018",4,4,1.75,1,7,16,9,2.60866167319449,4.85380519657898,-4.67391893046786,0.555188830743821,-1.79501614810401,0.133926639247153,0.560665519829218,1
"372","kansas duke 2018",4,8,1.875,1,7.5,32,1,-1.1814612926287,-1.21125910186175,-5.31877103709676,0.238000828994214,-1.21638288018553,-0.248847544532433,-0.207555275990809,-1
"373","virginia maryland-baltimore-county 2018",-20,1,1,0,-20,-20,15,2.15443676385415,9.50978186704031,-5.02299076826788,1.33137087565461,1.90991176675719,-0.00361412031776798,0.158930598046554,-2
"374","creighton kansas-state 2018",-10,1,1,0,-10,-10,1,0.324508514325524,0.24215231871639,-5.20065953327314,0.376948192510246,-4.18246757991208,-0.126878234387519,-0.0393149979703306,-1
"375","kentucky davidson 2018",5,1,1,1,5,5,7,-1.05165858401125,1.23016522401192,-5.58861880581965,-1.211771884267,3.24424624988227,0.176877113111081,-0.209872870533147,1
"376","arizona buffalo 2018",-21,1,1,0,-21,-21,9,0.340722797542838,3.15236774064618,-5.15284358393612,-0.417017789142203,0.077268980044618,0.082845053117097,0.0931186804918262,1
"377","miami-fl loyola-il 2018",2,1,1,1,2,2,5,-1.14576700150967,0.645941392959187,-5.53159210526316,1.29656328406901,0.959758815670092,0.162068296623917,-0.0674351634314092,-1
"378","tennessee wright-state 2018",26,1,1,1,26,26,11,0.584301797868573,6.25362764640262,-4.8102238908081,0.513475341806582,3.0264109602547,0.10864668589457,0.220857788427387,1
"379","nevada texas 2018",4,1,1,1,4,4,3,1.59669166371235,0.108828294782993,-4.65880920155844,1.02272937639641,-1.20872492499153,-0.050230430354229,0.309580198202249,-1
"380","cincinnati georgia-state 2018",15,1,1,1,15,15,13,2.12565859520787,5.73686166110884,-5.1390476629743,0.107483962246428,0.347445996418463,0.217172381919974,0.13084429220294,2
"381","kansas-state maryland-baltimore-county 2018",7,2,1.5,1,10.5,14,7,0.166353968898651,5.92059625873264,-4.99992107105315,-0.0842615174006545,1.35032721342837,0.00996120845215973,0.14266013095963,-1
"382","kentucky buffalo 2018",20,2,1.5,1,30,40,8,-0.497644443966302,3.25552473430957,-5.19846319951338,-0.479835055730136,0.952946587905386,0.0387808097773848,-0.100663784568134,-1
"383","tennessee loyola-il 2018",-1,2,1.5,0,-1.5,-2,8,-0.582656066392653,2.81159980481648,-5.54010265513285,0.9280583397705,2.06355602653715,0.253926212985614,-0.0417774257386352,0
"384","cincinnati nevada 2018",2,2,1.5,1,3,4,5,1.64796905044439,2.11130362434134,-5.23261458536278,-0.499737910368046,3.0450474745044,0.126105204110232,-0.0495324490377286,4
"385","kentucky kansas-state 2018",-3,4,1.75,0,-5.25,-12,4,0.0316578548610167,0.787174889892679,-5.23501985458613,-0.339414876620945,-0.603163774382624,0.137109936420662,-0.0748486730241861,0
"386","nevada loyola-il 2018",1,4,1.75,1,1.75,4,4,-0.0845959087474899,1.44948506764468,-5.5157141338842,1.98484341952573,0.912194973685517,0.177570276265089,0.18786238352308,-3
"387","kansas-state loyola-il 2018",16,8,1.875,1,30,128,2,-1.15886091532431,1.26499043184973,-5.51468858471683,0.90478825741165,1.86545364461507,0.0887958320982616,0.0207845325863556,-1
"388","wisconsin virginia-tech 2017",10,1,1,1,10,10,1,1.55518957000621,3.02890492670845,-5.49289696327984,0.906421943892203,4.24284031444349,0.183869444405832,0.136232227003595,0
"389","florida east-tennessee-state 2017",15,1,1,1,15,15,9,0.290784213972182,4.80597343757099,-5.33580669055146,1.32592168266014,-1.26246743108681,0.0136890743166364,-0.0168840005803954,0
"390","baylor new-mexico-state 2017",18,1,1,1,18,18,11,-0.412400618125504,4.99930040212459,-5.16019065646801,-0.0433435775298854,1.85442587630329,0.0791135669635678,0.00106744636494902,0
"391","south-carolina marquette 2017",20,1,1,1,20,20,3,0.458917249788066,1.10611537186604,-5.60401872971636,-0.267987832776669,1.24600510539503,0.131676987211395,-0.257332710396544,0
"392","duke troy 2017",22,1,1,1,22,22,13,1.49051772443725,7.56143222437921,-5.08337107008282,1.39157181832019,0.21058325593261,0.0254126070542789,0.266231860428424,-2
"393","villanova wisconsin 2017",-3,2,1.5,0,-4.5,-6,7,1.17626629147692,1.32665484007406,-4.91478247713272,-0.243719444979416,-0.00910363704674388,-0.0385613604611732,0.189619052284966,-1
"394","florida virginia 2017",26,2,1.5,1,39,52,1,-0.0729345119940108,-0.207696666933941,-4.98503968525744,-0.662564612792081,0.128476736157616,0.0938987911218623,0.0515616754025821,-1
"395","duke south-carolina 2017",-7,2,1.5,0,-10.5,-14,5,0.741398439025337,1.12065046515131,-4.672540783571,0.949970468927623,-1.90182484755745,-0.0529151899055284,0.364321772869229,-2
"396","florida wisconsin 2017",1,4,1.75,1,1.75,4,4,-0.0980801666349533,0.00589373261679071,-4.98038114552844,-0.360581893087784,0.717051528761596,-0.0214795684287206,-0.0780989018887023,1
"397","baylor south-carolina 2017",-20,4,1.75,0,-35,-80,4,0.197248489760144,0.543875898902154,-4.70056374255666,-0.7878715226928,-1.02512575354091,0.127168550328734,0.149437665131332,0
"398","florida south-carolina 2017",-7,8,1.875,0,-13.125,-56,3,0.478936840890776,1.01422207672987,-4.70821031315761,0.203159361575967,0.110033576826801,-0.0237491426743229,0.158094568170441,0
"399","gonzaga south-dakota-state 2017",20,1,1,1,20,20,15,4.58853805062393,9.45358929325523,-5.27235383936685,0.866811288930196,2.67776092476352,0.0379897970979321,0.386200186837982,-2
"400","northwestern vanderbilt 2017",2,1,1,1,2,2,1,0.609905539949462,0.207137805582356,-5.14306373675045,1.2989835163187,2.40066179770896,0.096822316232925,0.115809256793441,0
